"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"320.217490769187/210.931624980997","239887.6667","316091.6667","452116.3333","404968","432785.3333","111218.3333","325643.6667","276364","193395.6667","263945"
"320.244321781917/283.53223733933","2924.15625","634177.5","1462.078125","180469.5","731.0390625","306514.6667","23393.25","11696.625","5848.3125","1744145"
"320.880145621346/31.7727674521319","935285.6667","1189128.667","817334.6667","564844","695012","452558.6667","177551.5","902008.3333","214663","866807.3333"
"320.903693085377/148.042757227187","332568.5","527000.5","446019","384475","650402.5","282281.5","328989.5","11696.625","5848.3125","5848.3125"
"321.204716589922/228.581858936581","2924.15625","109116","184282","1462.078125","731.0390625","46786.5","23393.25","212387","173488.5","5848.3125"
"321.208963528736/197.421764866613","2874392.667","3286681","599225.3333","230152.3333","227163","4729685","3003046.667","1868422","1228433","553925.3333"
"321.210643249017/180.970438464974","2583814.667","3119602","1334061.333","1279916.667","1505052","4751388.333","4262641.333","3752407","4748190","6418347"
"321.91124984968/103.405511789107","482032.5","359737","442147.3333","352863","300639","705177.6667","23393.25","242582.3333","509688","274030.6667"
"321.966167250454/39.0609612821172","511458.5","649928.3333","1462.078125","305659.3333","731.0390625","588141","1155748.5","396610.3333","732791.3333","900106.5"
"322.214078269264/182.243359038816","407861.3333","479514.6667","194607.6667","180820.6667","245763","787096","653003","576446.6667","748138.6667","1084984"
"322.824647957311/26.0533868320292","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","980818.5","2934571.333","3393913.5","5848.3125","4611944.5"
"322.886463287761/152.290030007416","1804988.333","2004669.333","1462.078125","2294841.333","2323777.667","1285539.333","23393.25","1540954","1359010","962784.5"
"322.948308930521/132.127098504001","1157016.5","1462.078125","1462.078125","932940.6667","1137938","46786.5","23393.25","1225270.5","373659.5","508617.5"
"322.948326170955/181.297377203305","1407113.5","1462.078125","1462.078125","905126.3333","986080","46786.5","23393.25","960125","992170","843598.5"
"323.028517820985/26.1558522205481","9426851","7801923","16428827","11304063","12493698.67","1056184","9233980","7633284","6331333.333","9412367.667"
"323.168796352399/156.514865548155","340913.3333","467996.5","1462.078125","157918.5","731.0390625","352302","289991.3333","213626.5","243403.6667","318966"
"323.18598377664/224.092279073309","2924.15625","1462.078125","1462.078125","14028.5","22513.66667","5344","23393.25","11696.625","11255.5","37559"
"323.189781094471/206.216832512775","3592946","6851970.667","3984867","4327769.333","5046079.333","2966503","6011158.667","3911813.667","4503111","4834196.333"
"323.206211095417/182.652200320854","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","145546","591981","132087.5","133959","262581.3333"
"324.193220288663/222.654016544836","301050.3333","638329.6667","305709","548845.3333","395839.6667","196766.3333","756137","319591","397450.6667","280638"
"324.193293746485/169.706581861337","252623.3333","46057.66667","13840","1462.078125","144769.5","239741.3333","33150.5","34254.5","88976.5","249770"
"324.848409652401/28.5955019012444","1033403.667","1339470.333","1454232.333","1050736.667","1341598","1696164","8484318.667","1139570.667","1673060.333","2664552.333"
"324.875393984223/147.227518277687","906475.3333","963580.3333","954621.6667","1042623","1213148","1108821.333","922693.3333","1035387.333","1104712.667","924732.6667"
"324.877308386447/46.7328273406351","68378","269683.3333","2210066","59798.5","731.0390625","46786.5","693155","683554.6667","824002.6667","1231444.333"
"325.076371007165/169.372325642684","265371","263226","105260.5","146090.5","164673","231237.3333","148879","11696.625","5848.3125","160822.6667"
"325.166030553793/169.75995150523","1030599","1980037","491319","999922.3333","644191.3333","955975","1271611","623675.5","879208.6667","718488.6667"
"325.238303903273/239.147063787753","15262411.33","16968952.67","16539993.67","18755070","19785527.33","10466103.33","6386506.667","9696723","10461790.33","10127238.33"
"325.292322368237/169.568269376089","2924.15625","1462.078125","1462.078125","121351","731.0390625","202610.3333","23393.25","11696.625","5848.3125","5848.3125"
"325.311431159478/295.852775288908","2924.15625","1462.078125","263845.5","564917","731.0390625","1736451.667","23393.25","11696.625","5848.3125","5848.3125"
"325.667700947355/170.417750314075","304002","713038.6667","177617.6667","316346.3333","133075","305422.6667","480417","214692.3333","256013","183372.6667"
"325.893802442302/24.566060746764","1831748.333","1462.078125","1462.078125","1462.078125","4446955.5","2103052","23393.25","11696.625","5848.3125","5848.3125"
"326.241727013655/237.633506234246","2859796.667","3291265.667","3150749.667","3770683.667","3761457","1954345.333","1616598.5","1899974.667","2162195.667","2011694.333"
"326.314449983524/295.083390912774","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","246495.6667","23393.25","11696.625","5848.3125","5848.3125"
"326.890932608467/133.892646338147","1001928","1097498.333","628751.6667","862900.6667","940573.5","1132794.5","23393.25","1305784.667","582536","426086.5"
"326.930017517803/177.526674823416","347943.3333","426213","1462.078125","1462.078125","336194","333808","23393.25","564824","5848.3125","5848.3125"
"327.176802593644/172.169987997165","44819.5","1462.078125","32493","1462.078125","731.0390625","46786.5","648356.6667","11696.625","5848.3125","5848.3125"
"327.1911770988/167.498420361936","664922.3333","786911.3333","317146","1462.078125","496304","677285.6667","515720","11696.625","701939.5","643464.5"
"327.217830719742/203.306919652553","2924.15625","1462.078125","1462.078125","1462.078125","459298","586959.5","850562","11696.625","453760.5","409536.5"
"327.218087905241/96.918761292283","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","142996","399321.6667","11696.625","5848.3125","193799"
"327.253994527429/256.103545296389","44850690.67","53780690","44025490.33","53236867","44572912","33362051","26367979.33","31686408","35756415","32341216.33"
"327.824187215122/49.5695122366999","834093.3333","1713554","5915768","1041350","583914","1131578.333","23393.25","902203.6667","996155","761756"
"328.11902568221/103.004043555742","2924.15625","1462.078125","1462.078125","308222","731.0390625","145724","97446.5","121654.3333","121996.3333","122252"
"328.249338927583/208.220444189006","32998993.67","37468789.33","31245697","36519333.33","32435181","18305866.67","17928397.33","18945474.33","18637188.67","17064731.33"
"328.257081603935/256.119143241495","10591480.67","11871976.33","8614358","12149847.33","10043187.67","7489247.667","5585267.333","6904486","7900043.667","6980383.667"
"328.879922628495/25.9689895696626","1918486.5","2538952.5","10975100.33","1570184","1490945.5","4429333.5","23393.25","8791266.333","10485410.67","14582959.33"
"328.890818537694/94.0148266684626","1103691.5","952774.5","1321067","747104.3333","551650","1407139.5","23393.25","968462","5848.3125","5848.3125"
"329.030413575956/25.2426041343466","12285464","18238214","120130723.3","11562982.67","9511244.333","10780745.33","180795878","75271115.67","123747618","162953558.7"
"329.03934074066/41.1730821150844","12084534.33","13828002.67","64820938.33","15125414","12387027","11749340.33","34871747","41796016.67","45865203","60385178"
"329.233615517838/175.457059160873","556756.3333","482516.6667","465761","662115.5","731.0390625","764012","487427","494539","443470.5","430298.5"
"329.233643350904/81.2424492695919","498365.3333","1462.078125","419743","339245","731.0390625","482276.3333","23393.25","463881.5","524737.5","528833"
"329.252851549055/215.739280044491","6327909.667","7065838.333","6094019.667","7038972.333","6094889","3352178","3242529.333","3588891.667","3534598.333","3173176.667"
"329.375551944005/284.278452706871","79332","1462.078125","62320","1462.078125","731.0390625","46786.5","23393.25","11696.625","71184.66667","5848.3125"
"329.870821098327/154.904024773345","718551","1003460.333","264507.3333","939313.3333","761888.3333","694724.6667","23393.25","852577.3333","642616.3333","418799.5"
"329.999639917435/40.6159990791748","772664.6667","1307552","1403788","849165.6667","706225.3333","930291.5","1529397.5","817777.3333","1266019.667","1369563.333"
"330.033487401409/30.201012456719","1494500.667","1584901","19292446.33","1462.078125","1031436","460274","21488235.67","6111661","11329650","21455232"
"330.162183398883/283.455538233301","2924.15625","356751","1462.078125","1462.078125","731.0390625","235064.3333","23393.25","11696.625","1759085","5848.3125"
"330.265169046389/222.389413135219","1345410.667","1811352.667","773364","821059.5","756016","533639.6667","993045.5","488692.5","413232.6667","950367"
"330.268861694016/284.276477736945","99117.33333","1462.078125","62114","1462.078125","564374","46786.5","23393.25","41628.5","5848.3125","566844"
"331.055011797594/34.1291636960202","4895864","3527061","14325727.67","5126766.667","4278266.667","3854862.333","14750150.5","11224085","13011000.33","18619689"
"331.212859051448/63.1041183307237","905835.3333","891080","1402588.667","1094276","1385228.333","268641","682738.5","666090.3333","776107","826278"
"331.249241765886/221.788978830236","636364.6667","1462.078125","973653.5","1462.078125","639733.6667","620756.6667","23393.25","11696.625","403423.5","5848.3125"
"331.249255685107/164.820140610337","459986","442536","364073","181803.5","248616.3333","379234","23393.25","11696.625","347033","5848.3125"
"331.994796475954/44.5635562145541","23457214","30924322","38484578.67","21139141.33","17625293.67","24125495.33","42135405.5","29435274.33","36565090.67","31512536"
"332.174235837916/172.369087001799","2280537.667","4872238.333","1123919.333","2230932.333","1356257","2267535.667","3071927.667","1309046","1965931.333","1416696.333"
"332.277705794706/283.51129147606","505991.3333","679510.6667","443202","607993.3333","731.0390625","346987.3333","23393.25","11696.625","538814.5","987547"
"332.675943685172/172.799547724178","830228","1703407.667","422040.6667","822997.6667","436275.3333","786150","1162170.5","466878.6667","734395","506714.6667"
"332.86172241069/30.728865790623","19616897","25008717","1462.078125","1428600.667","27632002.33","20084538","23393.25","11696.625","5848.3125","5848.3125"
"332.884231812833/154.643020455836","401429.5","1344069.667","1462.078125","2610626","3320622.5","371009","23393.25","1549297.667","5848.3125","1400448"
"332.998708700461/47.6023223977423","2158349.667","2343539.333","2377247.667","1553433.667","915416.5","1914705.333","2784174","1609313.667","2203192.667","1602368.667"
"335.047385714917/38.3670647890332","7239072","9241151.333","29550243.67","8638665.333","7127798.667","8704471.667","14319097.33","24883617.33","20380666.33","25881051.67"
"335.189813816692/223.431131401493","950057.3333","1257135.667","1335206","1512532.333","1441389","698047","1348440","1098575.333","913038.6667","944588.3333"
"335.18985276587/167.574508776452","395766.6667","352337.3333","244306.3333","298032","293020.6667","203658.3333","231485","136439.3333","3935638.333","374547"
"335.864053036268/146.420341100021","2924.15625","672507","399197.6667","577887","470884.6667","446514","23393.25","206428.3333","110601.6667","505667"
"335.875977876975/153.737275607331","1652473.333","1731764","516415","1492953.667","952303.6667","1191297.333","23393.25","922955.6667","558882.3333","5848.3125"
"335.879175045649/19.5806498232893","490639","624578","1462.078125","508960","527678.5","574630","23393.25","62621.5","5848.3125","5848.3125"
"336.050369521623/43.6937469237403","473511.5","769764.5","2401216.667","1462.078125","731.0390625","456191.3333","1801176.5","1454119.667","1601835","2717228.667"
"336.375703034797/157.518499868047","533826","456560.5","1462.078125","312720.3333","362698","280603","23393.25","402849.5","235208.3333","5848.3125"
"336.880746438121/21.8246039891936","1684520","2091204","1721807","2355676.333","2217755.667","1830329","1863068.5","1575137","1664569","5848.3125"
"336.881005958153/134.592252077021","16670337","18582747.67","16038084.5","19743613.33","19312188","10832109","23393.25","16424485.5","5848.3125","5848.3125"
"336.898703394886/125.531115728355","703493.6667","847809","292302","980049","618199","1041097","23393.25","579910","663288","545283"
"336.970572473681/23.3393523295715","5148829.667","3455652.667","1462.078125","5238636.667","7318306.333","5821504","23393.25","11696.625","5848.3125","5848.3125"
"337.184695215785/168.115000694895","344748","412725.3333","1462.078125","177063.5","213907.6667","266708","207627.6667","204843.3333","274189.3333","214246"
